,index,contributor_uuid,topic_name,blank,start_pos_adjusted,end_pos_adjusted,cumulative
269,u269,e08341,2,,31380,31678,32870
270,u270,e08341,2,,31965,32868,32870
271,u271,e08341,2,,32870,33263,36505
272,u272,e08341,2,,33266,33430,36505
273,u273,e08341,2,,33434,33639,36505
274,u274,e08341,2,,33642,33743,36505
275,u275,e08341,2,,33747,34583,36505
276,u276,e08341,2,,34586,35121,36505
277,u277,e08341,2,,35126,35289,36505
278,u278,e08341,2,,35736,36183,36505
279,u279,e08341,2,,35293,35734,36505
280,u280,41a6c6,2,,32870,33263,36505
281,u281,41a6c6,2,,33266,33743,36505
282,u282,41a6c6,2,,35868,36183,36505
283,u283,41a6c6,2,,33747,34292,36505
284,u284,41a6c6,2,,34808,35289,36505
285,u285,41a6c6,2,,34586,34804,36505
286,u286,41a6c6,2,,35293,35697,36505
287,u287,c386e6,2,,32870,33743,36505
288,u288,c386e6,2,,33747,34292,36505
289,u289,c386e6,2,,34586,34804,36505
290,u290,c386e6,2,,34808,35289,36505
291,u291,c386e6,2,,35699,36183,36505
292,u292,c386e6,2,,35293,35697,36505
293,u293,bbe329,2,,32917,32997,36505
294,u294,bbe329,2,,33716,33743,36505
295,u295,bbe329,2,,33434,33714,36505
296,u296,bbe329,2,,35699,36183,36505
297,u297,bbe329,2,,36599,36752,38529
298,u298,bbe329,2,,36819,36900,38529
299,u299,bbe329,2,,36986,37079,38529
300,u300,bbe329,2,,37249,37423,38529
301,u301,bbe329,2,,37619,37660,38529
302,u302,bbe329,2,,37664,37813,38529
303,u303,bbe329,2,,38004,38243,38529
304,u304,bbe329,2,,38283,38476,38529
305,u305,c386e6,2,,36599,36752,38529
306,u306,c386e6,2,,36819,36900,38529
307,u307,c386e6,2,,36986,37079,38529
308,u308,c386e6,2,,37249,37423,38529
309,u309,c386e6,2,,37816,38001,38529
310,u310,c386e6,2,,37619,37813,38529
311,u311,c386e6,2,,38004,38243,38529
312,u312,c386e6,2,,38283,38476,38529
313,u313,41a6c6,2,,36599,36752,38529
314,u314,41a6c6,2,,36819,36900,38529
315,u315,41a6c6,2,,36986,37079,38529
316,u316,41a6c6,2,,37249,37423,38529
317,u317,41a6c6,2,,37619,37813,38529
318,u318,41a6c6,2,,38004,38243,38529
319,u319,41a6c6,2,,38283,38476,38529
